Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
127,1712430373,DesertBeaglez (9/12),0,444.5,F Magomed Ankalaev F Grigorii Popov F Davey Grant F Alexander Volkov F David Zawada F Pannie Kianzad,,,
128,1708789077,BDholla89 (5/150),0,443.5,F Magomed Ankalaev F Davey Grant F Zabit Magomedsharipov F Rustam Khabilov F David Zawada F Khadis Ibragimov,,,
128,1712622507,CZYX (114/150),0,443.5,F Magomed Ankalaev F Davey Grant F Zabit Magomedsharipov F Rustam Khabilov F David Zawada F Khadis Ibragimov,,,
130,1712707023,bric75 (12/150),0,442,F Magomed Ankalaev F Ed Herman F Karl Roberson F Davey Grant F Alexander Volkov F Roosevelt Roberts,,,
130,1713861675,robojohnson (6/20),0,442,F Magomed Ankalaev F Ed Herman F Karl Roberson F Davey Grant F Alexander Volkov F Roosevelt Roberts,,,
132,1713202513,Jbarton324 (36/102),0,441.5,F Magomed Ankalaev F Ed Herman F Zabit Magomedsharipov F Rustam Khabilov F David Zawada F Roosevelt Roberts,,,
132,1713870582,cstyle92 (17/18),0,441.5,F Magomed Ankalaev F Klidson Abreu F Davey Grant F Alexander Volkov F Zabit Magomedsharipov F Danny Roberts,,,
132,1713924901,gehrenberg (5/27),0,441.5,F Magomed Ankalaev F Klidson Abreu F Davey Grant F Alexander Volkov F Zabit Magomedsharipov F Danny Roberts,,,
132,1714107663,Wolfgang_1313 (20/20),0,441.5,F Magomed Ankalaev F Ed Herman F Zabit Magomedsharipov F Rustam Khabilov F David Zawada F Roosevelt Roberts,,,
136,1712253948,dschryer (4/14),0,440,F Ed Herman F Karl Roberson F Davey Grant F Alexander Volkov F Zabit Magomedsharipov F Roosevelt Roberts,,,
136,1714404456,photoperbear (17/20),0,440,F Ed Herman F Karl Roberson F Davey Grant F Alexander Volkov F Zabit Magomedsharipov F Roosevelt Roberts,,,
138,1713869708,robojohnson (9/20),0,439.5,F Magomed Ankalaev F Ed Herman F Karl Roberson F Davey Grant F Alexander Volkov F Anthony Rocco Martin,,,
139,1712622428,CZYX (35/150),0,439,F Alexander Volkov F Zabit Magomedsharipov F Rustam Khabilov F Danny Roberts F David Zawada F Khadis Ibragimov,,,
139,1714334140,bmglass100 (72/89),0,439,F Alexander Volkov F Zabit Magomedsharipov F Rustam Khabilov F Danny Roberts F David Zawada F Khadis Ibragimov,,,
139,1714429565,Kstats (5/5),0,439,F Alexander Volkov F Zabit Magomedsharipov F Rustam Khabilov F Danny Roberts F David Zawada F Khadis Ibragimov,,,
142,1712932592,moklovin (144/150),0,438.5,F Magomed Ankalaev F Shamil Gamzatov F Davey Grant F Rustam Khabilov F Danny Roberts F Roosevelt Roberts,,,
143,1708789093,BDholla89 (21/150),0,437.5,F Magomed Ankalaev F Davey Grant F Zabit Magomedsharipov F David Zawada F Roosevelt Roberts F Khadis Ibragimov,,,
144,1714023357,JBCJBCJBC (122/150),0,437,F Magomed Ankalaev F Shamil Gamzatov F Alexander Volkov F Danny Roberts F David Zawada F Jessica-Rose Clark,,,
145,1712932472,moklovin (24/150),0,436.5,F Magomed Ankalaev F Davey Grant F Zabit Magomedsharipov F Anthony Rocco Martin F Pannie Kianzad F Roosevelt Roberts,,,
146,1712748294,gqinxs (103/150),0,435.5,F Magomed Ankalaev F Ed Herman F Zabit Magomedsharipov F Danny Roberts F Anthony Rocco Martin F Roosevelt Roberts,,,
146,1714406336,MUwarriors91 (17/25),0,435.5,F Magomed Ankalaev F Ed Herman F Zabit Magomedsharipov F Danny Roberts F Anthony Rocco Martin F Roosevelt Roberts,,,
148,1713975613,christieuli (27/40),0,435,F Shamil Gamzatov F Karl Roberson F Alexander Volkov F Danny Roberts F Pannie Kianzad F Roosevelt Roberts,,,
149,1714023266,JBCJBCJBC (31/150),0,434.5,F Shamil Gamzatov F Davey Grant F Alexander Volkov F Zabit Magomedsharipov F David Zawada F Khadis Ibragimov,,,
149,1714107632,Wolfgang_1313 (19/20),0,434.5,F Magomed Ankalaev F Ed Herman F Karl Roberson F Grigorii Popov F Zabit Magomedsharipov F David Zawada,,,
151,1710242045,kjmill86 (2/3),0,434,F Shamil Gamzatov F Karl Roberson F Alexander Volkov F Zabit Magomedsharipov F Anthony Rocco Martin F David Zawada,,,
152,1708789207,BDholla89 (135/150),0,433.5,F Magomed Ankalaev F Davey Grant F Alexander Volkov F Rustam Khabilov F David Zawada F Khadis Ibragimov,,,
152,1712622472,CZYX (79/150),0,433.5,F Magomed Ankalaev F Davey Grant F Alexander Volkov F Rustam Khabilov F David Zawada F Khadis Ibragimov,,,
152,1712763561,ahitspat (58/150),0,433.5,F Magomed Ankalaev F Davey Grant F Alexander Volkov F Rustam Khabilov F David Zawada F Khadis Ibragimov,,,
152,1712932515,moklovin (67/150),0,433.5,F Karl Roberson F Alexander Volkov F Zabit Magomedsharipov F Rustam Khabilov F Danny Roberts F Anthony Rocco Martin,,,
152,1713845991,Teamcheese (2/6),0,433.5,F Karl Roberson F Alexander Volkov F Zabit Magomedsharipov F Rustam Khabilov F Danny Roberts F Anthony Rocco Martin,,,
152,1713875588,NotSelenaGomez (1/2),0,433.5,F Karl Roberson F Alexander Volkov F Zabit Magomedsharipov F Rustam Khabilov F Danny Roberts F Anthony Rocco Martin,,,
152,1714001928,bjuize (2/4),0,433.5,F Magomed Ankalaev F Davey Grant F Alexander Volkov F Rustam Khabilov F David Zawada F Khadis Ibragimov,,,
152,1714313368,smokeybluntz (7/10),0,433.5,F Magomed Ankalaev F Davey Grant F Alexander Volkov F Rustam Khabilov F David Zawada F Khadis Ibragimov,,,
152,1714365930,steiner444,0,433.5,F Karl Roberson F Alexander Volkov F Zabit Magomedsharipov F Rustam Khabilov F Danny Roberts F Anthony Rocco Martin,,,
